Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,purchase_cadence_days,est_annual_orders,est_annual_value,tenure_orders,is_high_tenure,lifetime_value_proxy,promo_dependency_score,is_promo_dependent,is_organic_high_value,satisfaction_score,is_at_risk_dissatisfied,customer_value_score,value_tier,category_role
3620,44,Female,Scarf,Accessories,75,North Carolina,S,Magenta,Winter,4.9,False,2-Day Shipping,False,False,50,Venmo,Weekly,7,52.142857142857146,3910.71,50,True,3825,0,False,True,4.9,False,96.9,Platinum,Retention Category
3621,60,Female,Sandals,Footwear,82,Louisiana,M,Turquoise,Summer,2.9,False,Express,False,False,28,Credit Card,Fortnightly,14,26.071428571428573,2137.86,28,False,2378,0,False,True,2.9,False,61.3,Gold,Entry-Point Category
3622,38,Female,Sneakers,Footwear,32,New Jersey,XL,Silver,Summer,4.0,False,2-Day Shipping,False,False,5,Cash,Fortnightly,14,26.071428571428573,834.29,5,False,192,0,False,False,4.0,False,43.9,Silver,Entry-Point Category
3623,46,Female,Dress,Clothing,41,Wisconsin,M,Purple,Fall,4.3,False,Store Pickup,False,False,12,Credit Card,Annually,365,1.0,41.0,12,False,533,0,False,False,4.3,False,23.6,Bronze,Entry-Point Category
3624,39,Female,Jewelry,Accessories,89,Arkansas,M,Violet,Winter,2.7,False,2-Day Shipping,False,False,4,PayPal,Weekly,7,52.142857142857146,4640.71,4,False,445,0,False,True,2.7,False,52.8,Silver,Retention Category
3625,22,Female,Hat,Accessories,82,Texas,XL,Peach,Fall,5.0,False,Store Pickup,False,False,22,Bank Transfer,Bi-Weekly,14,26.071428571428573,2137.86,22,False,1886,0,False,True,5.0,False,74.5,Gold,Retention Category
3626,44,Female,Scarf,Accessories,99,Illinois,L,Green,Winter,4.4,False,Express,False,False,32,PayPal,Weekly,7,52.142857142857146,5162.14,32,False,3267,0,False,True,4.4,False,84.4,Platinum,Retention Category
3627,69,Female,Blouse,Clothing,98,Mississippi,L,Teal,Fall,3.5,False,Express,False,False,32,Venmo,Quarterly,90,4.055555555555555,397.44,32,False,3234,0,False,True,3.5,False,49.8,Silver,Entry-Point Category
3628,39,Female,Belt,Accessories,54,Delaware,M,Silver,Winter,3.3,False,Next Day Air,False,False,48,Cash,Every 3 Months,90,4.055555555555555,219.0,48,True,2646,0,False,False,3.3,False,48.4,Silver,Retention Category
3629,53,Female,Blouse,Clothing,88,Georgia,L,Purple,Summer,3.8,False,Free Shipping,False,False,35,Credit Card,Monthly,30,12.166666666666666,1070.67,35,False,3168,0,False,True,3.8,False,63.5,Gold,Entry-Point Category
3630,52,Female,T-shirt,Clothing,43,Kansas,L,Lavender,Summer,4.5,False,Standard,False,False,44,Debit Card,Fortnightly,14,26.071428571428573,1121.07,44,True,1935,0,False,False,4.5,False,74.9,Gold,Entry-Point Category
3631,65,Female,Hat,Accessories,73,Oklahoma,M,Lavender,Winter,4.8,False,Store Pickup,False,False,29,Cash,Weekly,7,52.142857142857146,3806.43,29,False,2190,0,False,True,4.8,False,83.4,Platinum,Retention Category
3632,48,Female,Hat,Accessories,50,New Jersey,M,Peach,Fall,2.9,False,Store Pickup,False,False,26,Credit Card,Monthly,30,12.166666666666666,608.33,26,False,1350,0,False,False,2.9,False,44.0,Silver,Retention Category
3633,27,Female,Sneakers,Footwear,73,Utah,L,Green,Spring,3.2,False,Express,False,False,3,Debit Card,Quarterly,90,4.055555555555555,296.06,3,False,292,0,False,True,3.2,False,24.4,Bronze,Entry-Point Category
3634,39,Female,Gloves,Accessories,51,Montana,M,Orange,Spring,2.8,False,Free Shipping,False,False,1,Bank Transfer,Bi-Weekly,14,26.071428571428573,1329.64,1,False,102,0,False,False,2.8,False,37.7,Silver,Retention Category
3635,59,Female,Socks,Clothing,22,Ohio,M,Pink,Winter,3.3,False,Standard,False,False,17,PayPal,Annually,365,1.0,22.0,17,False,396,0,False,False,3.3,False,16.3,Bronze,Entry-Point Category
3636,52,Female,Sandals,Footwear,32,Colorado,L,Cyan,Fall,3.3,False,Free Shipping,False,False,17,Credit Card,Fortnightly,14,26.071428571428573,834.29,17,False,576,0,False,False,3.3,False,45.0,Silver,Entry-Point Category
3637,50,Female,Sandals,Footwear,38,California,L,Lavender,Summer,4.2,False,2-Day Shipping,False,False,36,Cash,Weekly,7,52.142857142857146,1981.43,36,False,1406,0,False,False,4.2,False,75.6,Gold,Entry-Point Category
3638,32,Female,Boots,Footwear,66,Utah,L,Yellow,Winter,3.6,False,Express,False,False,32,Credit Card,Fortnightly,14,26.071428571428573,1720.71,32,False,2178,0,False,True,3.6,False,66.1,Gold,Entry-Point Category
3639,40,Female,Backpack,Accessories,20,Kansas,M,Olive,Spring,4.6,False,Express,False,False,50,PayPal,Bi-Weekly,14,26.071428571428573,521.43,50,True,1020,0,False,False,4.6,False,70.8,Gold,Retention Category
3640,26,Female,Coat,Outerwear,44,Illinois,M,Brown,Summer,3.6,False,2-Day Shipping,False,False,39,Venmo,Annually,365,1.0,44.0,39,True,1760,0,False,False,3.6,False,34.2,Silver,Entry-Point Category
3641,47,Female,Sunglasses,Accessories,31,Minnesota,L,Pink,Spring,4.0,False,Next Day Air,False,False,17,PayPal,Monthly,30,12.166666666666666,377.17,17,False,558,0,False,False,4.0,False,43.4,Silver,Retention Category
3642,51,Female,Jacket,Outerwear,45,New York,M,Cyan,Fall,2.7,False,Free Shipping,False,False,39,Bank Transfer,Every 3 Months,90,4.055555555555555,182.5,39,True,1800,0,False,False,2.7,False,37.0,Silver,Entry-Point Category
3643,47,Female,Dress,Clothing,71,Arizona,L,Maroon,Summer,4.4,False,Store Pickup,False,False,5,PayPal,Annually,365,1.0,71.0,5,False,426,0,False,True,4.4,False,22.9,Bronze,Entry-Point Category
3644,53,Female,Scarf,Accessories,96,Tennessee,XL,Magenta,Fall,3.2,False,Standard,False,False,47,Debit Card,Annually,365,1.0,96.0,47,True,4608,0,False,True,3.2,False,41.0,Silver,Retention Category
3645,35,Female,Blouse,Clothing,32,Arkansas,M,Violet,Winter,2.6,False,Next Day Air,False,False,18,Venmo,Weekly,7,52.142857142857146,1668.57,18,False,608,0,False,False,2.6,False,48.9,Silver,Entry-Point Category
3646,38,Female,Backpack,Accessories,90,Colorado,L,Silver,Summer,3.4,False,Free Shipping,False,False,31,Credit Card,Every 3 Months,90,4.055555555555555,365.0,31,False,2880,0,False,True,3.4,False,46.4,Silver,Retention Category
3647,69,Female,Jewelry,Accessories,68,Nevada,M,Maroon,Spring,5.0,False,2-Day Shipping,False,False,39,Debit Card,Fortnightly,14,26.071428571428573,1772.86,39,True,2720,0,False,True,5.0,False,81.8,Platinum,Retention Category
3648,47,Female,Shorts,Clothing,45,Kansas,M,Gray,Winter,2.9,False,Store Pickup,False,False,12,Bank Transfer,Weekly,7,52.142857142857146,2346.43,12,False,585,0,False,False,2.9,False,53.6,Silver,Entry-Point Category
3649,31,Female,Skirt,Clothing,67,New York,M,White,Winter,5.0,False,Free Shipping,False,False,45,Cash,Bi-Weekly,14,26.071428571428573,1746.79,45,True,3082,0,False,True,5.0,False,85.0,Platinum,Entry-Point Category
3650,68,Female,Skirt,Clothing,57,Minnesota,M,Brown,Fall,4.4,False,Standard,False,False,33,Credit Card,Fortnightly,14,26.071428571428573,1486.07,33,False,1938,0,False,False,4.4,False,71.4,Gold,Entry-Point Category
3651,51,Female,Jeans,Clothing,60,Ohio,M,Silver,Summer,3.5,False,2-Day Shipping,False,False,3,PayPal,Annually,365,1.0,60.0,3,False,240,0,False,True,3.5,False,13.3,Bronze,Entry-Point Category
3652,20,Female,Handbag,Accessories,32,Arizona,M,Yellow,Spring,3.8,False,Express,False,False,5,Venmo,Every 3 Months,90,4.055555555555555,129.78,5,False,192,0,False,False,3.8,False,23.0,Bronze,Retention Category
3653,27,Female,Handbag,Accessories,29,Kentucky,S,Magenta,Fall,3.8,False,Store Pickup,False,False,23,Debit Card,Monthly,30,12.166666666666666,352.83,23,False,696,0,False,False,3.8,False,44.1,Silver,Retention Category
3654,67,Female,Coat,Outerwear,20,Minnesota,M,Blue,Spring,3.9,False,Next Day Air,False,False,39,Credit Card,Fortnightly,14,26.071428571428573,521.43,39,True,800,0,False,False,3.9,False,58.6,Gold,Entry-Point Category
3655,21,Female,Jewelry,Accessories,98,Arkansas,M,Green,Winter,3.3,False,Next Day Air,False,False,10,Credit Card,Annually,365,1.0,98.0,10,False,1078,0,False,True,3.3,False,20.1,Bronze,Retention Category
3656,20,Female,Sweater,Clothing,27,Wyoming,M,Yellow,Fall,2.9,False,Next Day Air,False,False,4,Credit Card,Bi-Weekly,14,26.071428571428573,703.93,4,False,135,0,False,False,2.9,False,32.3,Silver,Entry-Point Category
3657,35,Female,Jacket,Outerwear,67,North Dakota,XL,Cyan,Spring,3.7,False,2-Day Shipping,False,False,18,Credit Card,Monthly,30,12.166666666666666,815.17,18,False,1273,0,False,True,3.7,False,48.5,Silver,Entry-Point Category
3658,58,Female,Shoes,Footwear,82,Alabama,L,Gold,Winter,3.7,False,Express,False,False,1,Debit Card,Every 3 Months,90,4.055555555555555,332.56,1,False,164,0,False,True,3.7,False,29.1,Bronze,Entry-Point Category
3659,28,Female,T-shirt,Clothing,72,Mississippi,M,Magenta,Fall,4.6,False,Standard,False,False,18,PayPal,Fortnightly,14,26.071428571428573,1877.14,18,False,1368,0,False,True,4.6,False,67.1,Gold,Entry-Point Category
3660,27,Female,Sandals,Footwear,77,Illinois,S,Gray,Fall,4.9,False,Store Pickup,False,False,46,Bank Transfer,Annually,365,1.0,77.0,46,True,3619,0,False,True,4.9,False,51.6,Silver,Entry-Point Category
3661,19,Female,Shoes,Footwear,74,Arkansas,L,Indigo,Winter,3.1,False,2-Day Shipping,False,False,13,Bank Transfer,Fortnightly,14,26.071428571428573,1929.29,13,False,1036,0,False,True,3.1,False,52.3,Silver,Entry-Point Category
3662,63,Female,Sandals,Footwear,39,Kansas,S,White,Winter,3.5,False,Next Day Air,False,False,5,Credit Card,Fortnightly,14,26.071428571428573,1016.79,5,False,234,0,False,False,3.5,False,42.2,Silver,Entry-Point Category
3663,69,Female,Shorts,Clothing,80,Rhode Island,M,Indigo,Spring,4.9,False,Next Day Air,False,False,11,Debit Card,Weekly,7,52.142857142857146,4171.43,11,False,960,0,False,True,4.9,False,73.9,Gold,Entry-Point Category
3664,65,Female,Backpack,Accessories,59,Florida,M,Green,Summer,4.4,False,Express,False,False,49,Credit Card,Weekly,7,52.142857142857146,3076.43,49,True,2950,0,False,False,4.4,False,91.2,Platinum,Retention Category
3665,63,Female,Jacket,Outerwear,68,Missouri,M,Turquoise,Fall,4.4,False,Store Pickup,False,False,1,Debit Card,Fortnightly,14,26.071428571428573,1772.86,1,False,136,0,False,True,4.4,False,54.4,Silver,Entry-Point Category
3666,28,Female,Socks,Clothing,77,North Carolina,M,Peach,Fall,3.4,False,Next Day Air,False,False,11,Credit Card,Quarterly,90,4.055555555555555,312.28,11,False,924,0,False,True,3.4,False,31.7,Silver,Entry-Point Category
3667,67,Female,Jewelry,Accessories,50,Alabama,M,Olive,Winter,3.0,False,2-Day Shipping,False,False,47,Cash,Every 3 Months,90,4.055555555555555,202.78,47,True,2400,0,False,False,3.0,False,44.8,Silver,Retention Category
3668,51,Female,Pants,Clothing,45,Washington,L,Cyan,Fall,2.6,False,Next Day Air,False,False,20,Venmo,Monthly,30,12.166666666666666,547.5,20,False,945,0,False,False,2.6,False,37.0,Silver,Entry-Point Category
3669,59,Female,Blouse,Clothing,71,Michigan,XL,Magenta,Summer,3.2,False,Store Pickup,False,False,18,Venmo,Annually,365,1.0,71.0,18,False,1349,0,False,True,3.2,False,20.6,Bronze,Entry-Point Category
3670,25,Female,Socks,Clothing,52,Washington,S,Silver,Fall,4.6,False,Store Pickup,False,False,43,PayPal,Quarterly,90,4.055555555555555,210.89,43,True,2288,0,False,False,4.6,False,55.6,Gold,Entry-Point Category
3671,31,Female,Shoes,Footwear,50,Vermont,S,White,Winter,3.8,False,Free Shipping,False,False,4,PayPal,Every 3 Months,90,4.055555555555555,202.78,4,False,250,0,False,False,3.8,False,25.5,Bronze,Entry-Point Category
3672,62,Female,Handbag,Accessories,66,Illinois,L,Pink,Summer,4.8,False,2-Day Shipping,False,False,20,Venmo,Quarterly,90,4.055555555555555,267.67,20,False,1386,0,False,True,4.8,False,46.0,Silver,Retention Category
3673,51,Female,Sandals,Footwear,81,New York,S,Pink,Fall,4.5,False,Free Shipping,False,False,7,PayPal,Monthly,30,12.166666666666666,985.5,7,False,648,0,False,True,4.5,False,51.3,Silver,Entry-Point Category
3674,32,Female,Socks,Clothing,28,Rhode Island,M,Pink,Summer,4.2,False,2-Day Shipping,False,False,31,Bank Transfer,Fortnightly,14,26.071428571428573,730.0,31,False,896,0,False,False,4.2,False,59.6,Gold,Entry-Point Category
3675,35,Female,Handbag,Accessories,65,Washington,M,Blue,Winter,2.7,False,2-Day Shipping,False,False,41,Venmo,Fortnightly,14,26.071428571428573,1694.64,41,True,2730,0,False,True,2.7,False,63.9,Gold,Retention Category
3676,70,Female,Hat,Accessories,80,Virginia,M,White,Winter,4.5,False,Express,False,False,3,Bank Transfer,Monthly,30,12.166666666666666,973.33,3,False,320,0,False,True,4.5,False,48.5,Silver,Retention Category
3677,19,Female,Jewelry,Accessories,94,Wisconsin,S,Teal,Spring,4.9,False,Free Shipping,False,False,16,PayPal,Monthly,30,12.166666666666666,1143.67,16,False,1598,0,False,True,4.9,False,61.5,Gold,Retention Category
3678,32,Female,Backpack,Accessories,30,Michigan,M,Gray,Fall,2.8,False,Standard,False,False,43,Cash,Annually,365,1.0,30.0,43,True,1320,0,False,False,2.8,False,28.8,Bronze,Retention Category
3679,56,Female,Shirt,Clothing,45,Texas,S,Beige,Fall,3.5,False,Standard,False,False,29,Bank Transfer,Fortnightly,14,26.071428571428573,1173.21,29,False,1350,0,False,False,3.5,False,58.8,Gold,Entry-Point Category
3680,53,Female,Coat,Outerwear,91,Idaho,M,Violet,Summer,2.5,False,Store Pickup,False,False,5,Cash,Bi-Weekly,14,26.071428571428573,2372.5,5,False,546,0,False,True,2.5,True,47.0,Silver,Entry-Point Category
3681,22,Female,Sunglasses,Accessories,36,Iowa,S,Blue,Winter,2.9,False,Standard,False,False,30,Debit Card,Quarterly,90,4.055555555555555,146.0,30,False,1116,0,False,False,2.9,False,31.3,Silver,Retention Category
3682,26,Female,Gloves,Accessories,73,Connecticut,XL,Magenta,Fall,4.2,False,Next Day Air,False,False,33,Debit Card,Monthly,30,12.166666666666666,888.17,33,False,2482,0,False,True,4.2,False,63.1,Gold,Retention Category
3683,42,Female,Shirt,Clothing,60,Wyoming,M,Maroon,Fall,4.6,False,Store Pickup,False,False,46,Venmo,Bi-Weekly,14,26.071428571428573,1564.29,46,True,2820,0,False,True,4.6,False,81.1,Platinum,Entry-Point Category
3684,30,Female,Socks,Clothing,77,Mississippi,M,Purple,Winter,3.0,False,Free Shipping,False,False,17,Venmo,Fortnightly,14,26.071428571428573,2007.5,17,False,1386,0,False,True,3.0,False,54.4,Silver,Entry-Point Category
3685,29,Female,Skirt,Clothing,86,Pennsylvania,L,Charcoal,Spring,4.4,False,Free Shipping,False,False,47,Credit Card,Bi-Weekly,14,26.071428571428573,2242.14,47,True,4128,0,False,True,4.4,False,85.9,Platinum,Entry-Point Category
3686,47,Female,Shorts,Clothing,42,Tennessee,L,Red,Summer,2.6,False,Standard,False,False,17,Cash,Bi-Weekly,14,26.071428571428573,1095.0,17,False,756,0,False,False,2.6,False,43.0,Silver,Entry-Point Category
3687,59,Female,Sandals,Footwear,70,Louisiana,M,Charcoal,Spring,4.8,False,Free Shipping,False,False,17,Cash,Bi-Weekly,14,26.071428571428573,1825.0,17,False,1260,0,False,True,4.8,False,67.6,Gold,Entry-Point Category
3688,34,Female,Shirt,Clothing,44,Arkansas,L,Lavender,Summer,2.9,False,Next Day Air,False,False,28,Bank Transfer,Every 3 Months,90,4.055555555555555,178.44,28,False,1276,0,False,False,2.9,False,31.8,Silver,Entry-Point Category
3689,52,Female,Sunglasses,Accessories,91,West Virginia,L,White,Spring,3.0,False,Next Day Air,False,False,8,Cash,Monthly,30,12.166666666666666,1107.17,8,False,819,0,False,True,3.0,False,41.2,Silver,Retention Category
3690,47,Female,Jewelry,Accessories,30,South Carolina,L,Red,Fall,4.5,False,Standard,False,False,8,Bank Transfer,Quarterly,90,4.055555555555555,121.67,8,False,270,0,False,False,4.5,False,30.1,Silver,Retention Category
3691,24,Female,Blouse,Clothing,23,Kansas,S,Violet,Fall,3.7,False,Store Pickup,False,False,4,Bank Transfer,Bi-Weekly,14,26.071428571428573,599.64,4,False,115,0,False,False,3.7,False,37.1,Silver,Entry-Point Category
3692,63,Female,Sandals,Footwear,21,Michigan,XL,Orange,Summer,4.8,False,Next Day Air,False,False,24,PayPal,Weekly,7,52.142857142857146,1095.0,24,False,525,0,False,False,4.8,False,65.0,Gold,Entry-Point Category
3693,59,Female,Coat,Outerwear,34,Alabama,L,Turquoise,Spring,4.8,False,Free Shipping,False,False,29,Cash,Fortnightly,14,26.071428571428573,886.43,29,False,1020,0,False,False,4.8,False,65.1,Gold,Entry-Point Category
3694,66,Female,Blouse,Clothing,46,South Dakota,M,Violet,Summer,4.7,False,2-Day Shipping,False,False,10,Venmo,Weekly,7,52.142857142857146,2398.57,10,False,506,0,False,False,4.7,False,67.6,Gold,Entry-Point Category
3695,45,Female,Sweater,Clothing,41,Rhode Island,M,Blue,Winter,2.6,False,Express,False,False,11,PayPal,Bi-Weekly,14,26.071428571428573,1068.93,11,False,492,0,False,False,2.6,False,39.1,Silver,Entry-Point Category
3696,38,Female,Skirt,Clothing,33,Florida,M,White,Fall,4.6,False,Standard,False,False,18,Bank Transfer,Fortnightly,14,26.071428571428573,860.36,18,False,627,0,False,False,4.6,False,56.5,Gold,Entry-Point Category
3697,63,Female,Blouse,Clothing,48,Connecticut,L,Turquoise,Fall,3.4,False,Next Day Air,False,False,26,Bank Transfer,Annually,365,1.0,48.0,26,False,1296,0,False,False,3.4,False,25.2,Bronze,Entry-Point Category
3698,55,Female,Hoodie,Clothing,66,Pennsylvania,L,Pink,Winter,3.0,False,Standard,False,False,39,Cash,Weekly,7,52.142857142857146,3441.43,39,True,2640,0,False,True,3.0,False,74.4,Gold,Entry-Point Category
3699,25,Female,Skirt,Clothing,54,California,XL,Maroon,Spring,4.0,False,2-Day Shipping,False,False,4,Venmo,Annually,365,1.0,54.0,4,False,270,0,False,False,4.0,False,17.5,Bronze,Entry-Point Category
3700,51,Female,Backpack,Accessories,55,Oklahoma,M,Olive,Fall,2.6,False,Store Pickup,False,False,24,Bank Transfer,Weekly,7,52.142857142857146,2867.86,24,False,1375,0,False,False,2.6,False,61.2,Gold,Retention Category
3701,28,Female,Handbag,Accessories,84,North Dakota,XL,Charcoal,Summer,3.4,False,Store Pickup,False,False,2,Bank Transfer,Every 3 Months,90,4.055555555555555,340.67,2,False,252,0,False,True,3.4,False,27.7,Bronze,Retention Category
3702,46,Female,Sandals,Footwear,66,New Mexico,M,Charcoal,Spring,4.5,False,Store Pickup,False,False,36,Cash,Annually,365,1.0,66.0,36,False,2442,0,False,True,4.5,False,41.8,Silver,Entry-Point Category
3703,58,Female,Shoes,Footwear,65,South Carolina,M,Indigo,Spring,2.7,False,Store Pickup,False,False,36,Venmo,Weekly,7,52.142857142857146,3389.29,36,False,2405,0,False,True,2.7,False,70.2,Gold,Entry-Point Category
3704,30,Female,Sandals,Footwear,83,Michigan,S,Teal,Fall,2.9,False,Standard,False,False,23,PayPal,Every 3 Months,90,4.055555555555555,336.61,23,False,1992,0,False,True,2.9,False,36.1,Silver,Entry-Point Category
3705,68,Female,Sunglasses,Accessories,61,Missouri,L,Black,Winter,4.0,False,Store Pickup,False,False,36,Credit Card,Quarterly,90,4.055555555555555,247.39,36,False,2257,0,False,True,4.0,False,48.4,Silver,Retention Category
3706,28,Female,Skirt,Clothing,65,Colorado,L,Teal,Summer,3.2,False,Free Shipping,False,False,2,Debit Card,Annually,365,1.0,65.0,2,False,195,0,False,True,3.2,False,10.6,Bronze,Entry-Point Category
3707,26,Female,Sandals,Footwear,55,Kansas,M,Green,Spring,4.0,False,Store Pickup,False,False,17,Cash,Bi-Weekly,14,26.071428571428573,1433.93,17,False,990,0,False,False,4.0,False,57.8,Gold,Entry-Point Category
3708,35,Female,Gloves,Accessories,79,Illinois,M,Gold,Fall,3.4,False,2-Day Shipping,False,False,19,Venmo,Weekly,7,52.142857142857146,4119.29,19,False,1580,0,False,True,3.4,False,66.3,Gold,Retention Category
3709,40,Female,Hoodie,Clothing,96,South Carolina,M,Red,Fall,4.9,False,Express,False,False,41,PayPal,Monthly,30,12.166666666666666,1168.0,41,True,4032,0,False,True,4.9,False,77.1,Gold,Entry-Point Category
3710,31,Female,Socks,Clothing,43,Utah,M,Silver,Fall,3.6,False,Free Shipping,False,False,27,PayPal,Quarterly,90,4.055555555555555,174.39,27,False,1204,0,False,False,3.6,False,36.7,Silver,Entry-Point Category
3711,60,Female,Jewelry,Accessories,40,Hawaii,M,Yellow,Summer,3.6,False,2-Day Shipping,False,False,32,Bank Transfer,Fortnightly,14,26.071428571428573,1042.86,32,False,1320,0,False,False,3.6,False,59.6,Gold,Retention Category
3712,69,Female,Hat,Accessories,62,Texas,XL,Peach,Fall,3.2,False,Free Shipping,False,False,33,Cash,Annually,365,1.0,62.0,33,False,2108,0,False,True,3.2,False,29.2,Bronze,Retention Category
3713,51,Female,Blouse,Clothing,72,Oregon,M,Turquoise,Spring,3.7,False,2-Day Shipping,False,False,24,PayPal,Quarterly,90,4.055555555555555,292.0,24,False,1800,0,False,True,3.7,False,40.7,Silver,Entry-Point Category
3714,49,Female,Shoes,Footwear,87,Arizona,M,Peach,Spring,2.6,False,Express,False,False,31,Debit Card,Every 3 Months,90,4.055555555555555,352.83,31,False,2784,0,False,True,2.6,False,39.4,Silver,Entry-Point Category
3715,18,Female,Hat,Accessories,31,New York,S,Peach,Winter,3.9,False,Express,False,False,35,Credit Card,Weekly,7,52.142857142857146,1616.43,35,False,1116,0,False,False,3.9,False,69.4,Gold,Retention Category
3716,63,Female,Sunglasses,Accessories,34,Nebraska,S,Orange,Fall,3.4,False,Free Shipping,False,False,2,Bank Transfer,Monthly,30,12.166666666666666,413.67,2,False,102,0,False,False,3.4,False,31.4,Silver,Retention Category
3717,57,Female,Shirt,Clothing,53,Vermont,M,Charcoal,Fall,3.4,False,Next Day Air,False,False,42,Debit Card,Every 3 Months,90,4.055555555555555,214.94,42,True,2279,0,False,False,3.4,False,45.5,Silver,Entry-Point Category
3718,45,Female,T-shirt,Clothing,85,Maryland,XL,White,Summer,4.2,False,Express,False,False,47,Bank Transfer,Every 3 Months,90,4.055555555555555,344.72,47,True,4080,0,False,True,4.2,False,61.6,Gold,Entry-Point Category
3719,36,Female,Pants,Clothing,50,Tennessee,L,Turquoise,Fall,2.9,False,Standard,False,False,44,Bank Transfer,Bi-Weekly,14,26.071428571428573,1303.57,44,True,2250,0,False,False,2.9,False,63.9,Gold,Entry-Point Category
3720,20,Female,Pants,Clothing,91,Pennsylvania,M,Red,Summer,4.1,False,Free Shipping,False,False,8,Bank Transfer,Every 3 Months,90,4.055555555555555,369.06,8,False,819,0,False,True,4.1,False,38.7,Silver,Entry-Point Category
3721,21,Female,Hat,Accessories,56,South Carolina,M,Peach,Fall,3.6,False,Free Shipping,False,False,13,Credit Card,Quarterly,90,4.055555555555555,227.11,13,False,784,0,False,False,3.6,False,30.1,Silver,Retention Category
3722,62,Female,Coat,Outerwear,60,Connecticut,L,Pink,Fall,4.0,False,Next Day Air,False,False,10,Cash,Annually,365,1.0,60.0,10,False,660,0,False,True,4.0,False,21.6,Bronze,Entry-Point Category
3723,23,Female,Jacket,Outerwear,34,Kentucky,XL,Yellow,Fall,4.0,False,Standard,False,False,1,Credit Card,Fortnightly,14,26.071428571428573,886.43,1,False,68,0,False,False,4.0,False,41.9,Silver,Entry-Point Category
3724,26,Female,Sandals,Footwear,30,Rhode Island,M,Beige,Spring,3.6,False,Free Shipping,False,False,1,Debit Card,Monthly,30,12.166666666666666,365.0,1,False,60,0,False,False,3.6,False,29.9,Bronze,Entry-Point Category
3725,30,Female,Gloves,Accessories,71,Colorado,L,Green,Winter,3.1,False,Express,False,False,18,Bank Transfer,Annually,365,1.0,71.0,18,False,1349,0,False,True,3.1,False,19.8,Bronze,Retention Category
3726,18,Female,Dress,Clothing,100,Oklahoma,S,Turquoise,Winter,4.4,False,Next Day Air,False,False,2,PayPal,Annually,365,1.0,100.0,2,False,300,0,False,True,4.4,False,24.5,Bronze,Entry-Point Category
3727,47,Female,Belt,Accessories,85,Idaho,XL,Orange,Fall,4.3,False,Next Day Air,False,False,36,Debit Card,Every 3 Months,90,4.055555555555555,344.72,36,False,3145,0,False,True,4.3,False,55.9,Gold,Retention Category
3728,41,Female,Socks,Clothing,83,Maine,M,Gold,Summer,3.5,False,Next Day Air,False,False,17,Debit Card,Bi-Weekly,14,26.071428571428573,2163.93,17,False,1494,0,False,True,3.5,False,59.7,Gold,Entry-Point Category
3729,62,Female,Jacket,Outerwear,31,Vermont,L,Red,Winter,3.0,False,Standard,False,False,1,Debit Card,Annually,365,1.0,31.0,1,False,62,0,False,False,3.0,False,5.3,Bronze,Entry-Point Category
3730,28,Female,Boots,Footwear,82,Rhode Island,M,Teal,Spring,4.7,False,2-Day Shipping,False,False,50,Cash,Quarterly,90,4.055555555555555,332.56,50,True,4182,0,False,True,4.7,False,66.7,Gold,Entry-Point Category
3731,46,Female,Shirt,Clothing,79,Florida,M,Teal,Summer,2.5,False,2-Day Shipping,False,False,3,Credit Card,Bi-Weekly,14,26.071428571428573,2059.64,3,False,316,0,False,True,2.5,True,42.7,Silver,Entry-Point Category
3732,54,Female,Hat,Accessories,62,West Virginia,M,Lavender,Spring,3.1,False,2-Day Shipping,False,False,45,PayPal,Quarterly,90,4.055555555555555,251.44,45,True,2852,0,False,True,3.1,False,46.3,Silver,Retention Category
3733,36,Female,Shoes,Footwear,92,Indiana,L,Pink,Spring,3.3,False,Free Shipping,False,False,28,PayPal,Annually,365,1.0,92.0,28,False,2668,0,False,True,3.3,False,29.8,Bronze,Entry-Point Category
3734,25,Female,Socks,Clothing,58,Illinois,M,Maroon,Fall,4.7,False,Next Day Air,False,False,6,Debit Card,Every 3 Months,90,4.055555555555555,235.22,6,False,406,0,False,False,4.7,False,35.5,Silver,Entry-Point Category
3735,38,Female,Hoodie,Clothing,88,California,M,Beige,Spring,3.4,False,Next Day Air,False,False,33,Debit Card,Every 3 Months,90,4.055555555555555,356.89,33,False,2992,0,False,True,3.4,False,47.3,Silver,Entry-Point Category
3736,38,Female,Sandals,Footwear,44,Massachusetts,L,Orange,Spring,3.1,False,2-Day Shipping,False,False,29,PayPal,Annually,365,1.0,44.0,29,False,1320,0,False,False,3.1,False,24.2,Bronze,Entry-Point Category
3737,42,Female,Jeans,Clothing,56,Idaho,M,Red,Spring,4.6,False,Store Pickup,False,False,2,PayPal,Every 3 Months,90,4.055555555555555,227.11,2,False,168,0,False,False,4.6,False,31.6,Silver,Entry-Point Category
3738,19,Female,Jewelry,Accessories,23,Kentucky,S,Maroon,Winter,4.9,False,Free Shipping,False,False,43,PayPal,Bi-Weekly,14,26.071428571428573,599.64,43,True,1012,0,False,False,4.9,False,70.2,Gold,Retention Category
3739,34,Female,Shorts,Clothing,45,Delaware,M,Brown,Spring,2.7,False,Free Shipping,False,False,48,Cash,Fortnightly,14,26.071428571428573,1173.21,48,True,2205,0,False,False,2.7,False,63.8,Gold,Entry-Point Category
